model,solver,n_obj,steps
T=6 dt=0.5,Tsit5,5,41
T=6 dt=0.5,Tsit5,10,41
T=6 dt=0.5,Tsit5,5,34
T=6 dt=0.5,Tsit5,8,31
T=6 dt=0.5,Tsit5,4,53
T=6 dt=0.5,Tsit5,7,45
T=6 dt=0.5,Tsit5,6,51
T=6 dt=0.5,Tsit5,3,27
T=6 dt=0.5,Tsit5,7,39
T=6 dt=0.5,Tsit5,5,40
T=6 dt=0.5,Tsit5,3,41
T=6 dt=0.5,Tsit5,9,42
T=6 dt=0.5,Tsit5,5,47
T=6 dt=0.5,Tsit5,7,52
T=6 dt=0.5,Tsit5,5,47
T=6 dt=0.5,Tsit5,6,43
T=6 dt=0.5,Tsit5,6,39
T=6 dt=0.5,Tsit5,8,50
T=6 dt=0.5,Tsit5,4,33
T=6 dt=0.5,Tsit5,6,32
T=6 dt=0.5,Tsit5,6,37
T=6 dt=0.5,Tsit5,4,37
T=6 dt=0.5,Tsit5,7,37
T=6 dt=0.5,Tsit5,8,37
T=6 dt=0.5,Tsit5,5,45
T=6 dt=0.5,Tsit5,5,38
T=6 dt=0.5,Tsit5,10,54
T=6 dt=0.5,Tsit5,7,35
T=6 dt=0.5,Tsit5,4,32
T=6 dt=0.5,Tsit5,6,47
T=6 dt=0.5,Tsit5,9,44
T=6 dt=0.5,Tsit5,4,35
T=6 dt=0.5,Tsit5,10,44
T=6 dt=0.5,Tsit5,4,39
T=6 dt=0.5,Tsit5,4,40
T=6 dt=0.5,Tsit5,7,43
T=6 dt=0.5,Tsit5,3,42
T=6 dt=0.5,Tsit5,5,41
T=6 dt=0.5,Tsit5,5,29
T=6 dt=0.5,Tsit5,5,39
T=6 dt=0.5,Tsit5,6,37
T=6 dt=0.5,Tsit5,5,39
T=6 dt=0.5,Tsit5,3,35
T=6 dt=0.5,Tsit5,6,42
T=6 dt=0.5,Tsit5,9,45
T=6 dt=0.5,Tsit5,8,49
T=6 dt=0.5,Tsit5,10,54
T=6 dt=0.5,Tsit5,10,41
T=6 dt=0.5,Tsit5,3,38
T=6 dt=0.5,Tsit5,3,36
T=6 dt=0.5,Tsit5,4,33
T=6 dt=0.5,Tsit5,3,28
T=6 dt=0.5,Tsit5,3,34
T=6 dt=0.5,Tsit5,7,45
T=6 dt=0.5,Tsit5,5,46
T=6 dt=0.5,Tsit5,8,49
T=6 dt=0.5,Tsit5,9,42
T=6 dt=0.5,Tsit5,10,38
T=6 dt=0.5,Tsit5,7,36
T=6 dt=0.5,Tsit5,6,46
T=6 dt=0.5,Tsit5,4,25
T=6 dt=0.5,Tsit5,5,38
T=6 dt=0.5,Tsit5,7,45
T=6 dt=0.5,Tsit5,8,47
T=6 dt=0.5,Tsit5,5,44
T=6 dt=0.5,Tsit5,10,48
T=6 dt=0.5,Tsit5,6,44
T=6 dt=0.5,Tsit5,6,31
T=6 dt=0.5,Tsit5,8,33
T=6 dt=0.5,Tsit5,5,49
T=6 dt=0.5,Tsit5,6,35
T=6 dt=0.5,Tsit5,5,28
T=6 dt=0.5,Tsit5,3,46
T=6 dt=0.5,Tsit5,8,43
T=6 dt=0.5,Tsit5,7,47
T=6 dt=0.5,Tsit5,6,39
T=6 dt=0.5,Tsit5,6,38
T=6 dt=0.5,Tsit5,7,40
T=6 dt=0.5,Tsit5,6,38
T=6 dt=0.5,Tsit5,6,41
T=6 dt=0.5,Tsit5,3,31
T=6 dt=0.5,Tsit5,4,37
T=6 dt=0.5,Tsit5,4,50
T=6 dt=0.5,Tsit5,5,26
T=6 dt=0.5,Tsit5,9,39
T=6 dt=0.5,Tsit5,4,32
T=6 dt=0.5,Tsit5,7,32
T=6 dt=0.5,Tsit5,10,53
T=6 dt=0.5,Tsit5,4,33
T=6 dt=0.5,Tsit5,8,36
T=6 dt=0.5,Tsit5,5,34
T=6 dt=0.5,Tsit5,8,42
T=6 dt=0.5,Tsit5,10,50
T=6 dt=0.5,Tsit5,4,39
T=6 dt=0.5,Tsit5,7,47
T=6 dt=0.5,Tsit5,4,46
T=6 dt=0.5,Tsit5,4,45
T=6 dt=0.5,Tsit5,8,43
T=6 dt=0.5,Tsit5,7,43
T=6 dt=0.5,Tsit5,3,27
T=6 dt=0.5,Tsit5,7,38
T=6 dt=0.5,Tsit5,5,38
T=6 dt=0.5,Tsit5,5,44
T=6 dt=0.5,Tsit5,5,54
T=6 dt=0.5,Tsit5,9,49
T=6 dt=0.5,Tsit5,4,32
T=6 dt=0.5,Tsit5,4,29
T=6 dt=0.5,Tsit5,5,42
T=6 dt=0.5,Tsit5,8,41
T=6 dt=0.5,Tsit5,3,50
T=6 dt=0.5,Tsit5,9,38
T=6 dt=0.5,Tsit5,5,40
T=6 dt=0.5,Tsit5,7,48
T=6 dt=0.5,Tsit5,7,35
T=6 dt=0.5,Tsit5,6,33
T=6 dt=0.5,Tsit5,5,49
T=6 dt=0.5,Tsit5,5,41
T=6 dt=0.5,Tsit5,9,32
T=6 dt=0.5,Tsit5,10,41
T=6 dt=0.5,Tsit5,7,33
T=6 dt=0.5,Tsit5,10,39
T=6 dt=0.5,Tsit5,8,55
T=6 dt=0.5,Tsit5,9,36
T=6 dt=0.5,Tsit5,8,44
